"NULL_PREDICTORxcolumn","NULL_PREDICTORxis_factor_by_mse","NULL_PREDICTORxis_factor_by_prop","NULL_PREDICTORxpval_test_mse_diff","NULL_PREDICTORxpval_test_prop_diff","NULL_PREDICTORxformula_null","NULL_PREDICTORxformula_fit","NULL_PREDICTORxtest_mse_null","NULL_PREDICTORxtest_mse_fit","NULL_PREDICTORxtest_pbest_null","NULL_PREDICTORxtest_pbest_fit","adj_rsq_null","adj_rsq_fit","n_slopes_null","n_slopes_fit","adj_n_slopes_null","adj_n_slopes_fit","df_null","df_fit","df_ratio_null","df_ratio_fit","alias_null","alias_fit","na_null","na_fit","mean_pval_null","mean_pval_fit","median_pval_null","median_pval_fit","max_pval_null","max_pval_fit","sd_pval_null","sd_pval_fit","aic_null_to_fit_diff","anova_p","pval_param","adj_rsq_param","predictor_is_null"
"843","MAYBE_FACTORxRow",FALSE,TRUE,0.249947948260948,0.000168426967459875,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer95+FACTORxMAYBE_FACTORxRow","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer95+FACTORxMAYBE_FACTORxRow+F_AS_NxMAYBE_FACTORxDeer95:FACTORxMAYBE_FACTORxRow",5492.94274588179,6432.04394272486,0.434447300771208,0.565552699228792,0.0582936945958139,0.0482073466948697,45,88,45,80,344,309,7.64444444444444,3.8625,0,8,0,0,0.518616380430591,0.369598664528982,0.541922124443326,0.288424651331528,0.990515988903396,0.951923759886073,0.990515988903396,0.951923759886073,-32.4044652799912,0.641168552545869,0.546782647471663,0.897361746223733,FALSE
"844","MAYBE_FACTORxCol",FALSE,TRUE,0.140305935625552,0.0108805772134886,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer95+FACTORxMAYBE_FACTORxCol","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer95+FACTORxMAYBE_FACTORxCol+F_AS_NxMAYBE_FACTORxDeer95:FACTORxMAYBE_FACTORxCol",5124.05291365796,5382.83131167449,0.457583547557841,0.542416452442159,0.0510640525993346,0.00816821338651319,31,60,31,58,358,331,11.5483870967742,5.70689655172414,0,2,0,0,0.404362455519548,0.522708588765036,0.339819656089048,0.589813337909838,0.94071971772064,0.99521507150974,0.94071971772064,0.99521507150974,-40.6952704613404,0.995216108561568,0.455836832955792,0.936135126246785,FALSE
"845","MAYBE_FACTORxDeer97",FALSE,FALSE,0.981452053513249,0.8422742110707,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer95+FACTORxMAYBE_FACTORxDeer97","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer95+FACTORxMAYBE_FACTORxDeer97+F_AS_NxMAYBE_FACTORxDeer95:FACTORxMAYBE_FACTORxDeer97",4860.99322514075,4857.58158440408,0.519280205655527,0.480719794344473,-0.0034571935970471,-0.00296768734588904,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.45333573694164,0.277183801806061,0.424709304736569,0.237987504196236,0.935297906088353,0.632760198831771,0.935297906088353,0.632760198831771,-0.801112128155637,0.276336309413662,1,0,FALSE
"846","MAYBE_FACTORxCover95",TRUE,FALSE,2.75260837771761e-06,0.874361997271909,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer95+FACTORxMAYBE_FACTORxCover95","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer95+FACTORxMAYBE_FACTORxCover95+F_AS_NxMAYBE_FACTORxDeer95:FACTORxMAYBE_FACTORxCover95",4897.22968220257,4923.07492021488,0.521850899742931,0.478149100257069,0.0658873817227522,0.0619995499954444,5,8,5,8,384,381,76.8,47.625,0,0,0,0,0.127214399568382,0.291963536130994,0.017341421947886,0.232793367009127,0.583266975978182,0.798703879609823,0.583266975978182,0.798703879609823,-4.56468492378144,0.703745012185241,0.583266975978182,0.885579148471472,FALSE
"847","MAYBE_FACTORxFert",FALSE,FALSE,0.99949758036045,0.5,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer95+FACTORxMAYBE_FACTORxFert","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer95+FACTORxMAYBE_FACTORxFert+F_AS_NxMAYBE_FACTORxDeer95:FACTORxMAYBE_FACTORxFert",4762.95636311697,4766.75618318641,0.501285347043702,0.498714652956298,0.0462967653631682,0.0444135884167212,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.0884880436449827,0.31382441512096,1.48680518683988e-05,0.312519592049215,0.26544926288308,0.630258476385409,0.26544926288308,0.630258476385409,-1.75828012575221,0.624984451762973,1,0,FALSE
"848","MAYBE_FACTORxSpacing",FALSE,TRUE,0.0831321055607853,0.0311404725586991,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer95+FACTORxMAYBE_FACTORxSpacing","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer95+FACTORxMAYBE_FACTORxSpacing+F_AS_NxMAYBE_FACTORxDeer95:FACTORxMAYBE_FACTORxSpacing",4769.92795934392,4799.74845787637,0.465295629820051,0.534704370179949,0.0204741327758545,0.0193695780258714,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.090630422509333,0.165064996309511,0.00230239196093368,0.103818073549509,0.269588875567065,0.452623838139028,0.269588875567065,0.452623838139028,-1.42932601427628,0.452623838139031,1,0,FALSE
"849","MAYBE_FACTORxRow",FALSE,FALSE,0.867038557094482,0.5,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer97+FACTORxMAYBE_FACTORxRow","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer97+FACTORxMAYBE_FACTORxRow+F_AS_NxMAYBE_FACTORxDeer97:FACTORxMAYBE_FACTORxRow",5483.76561160586,5943.01785995277,0.501285347043702,0.498714652956298,0.067280557404467,0.061886905572671,45,88,45,63,344,326,7.64444444444444,5.17460317460317,0,25,0,0,0.486422071959276,0.547700212735199,0.462405906344763,0.537782107046625,0.967271125835608,0.999999999999974,0.967271125835608,0.999999999999974,-17.3364741590117,0.591062575843322,0.0558360495400694,0.950412115079826,FALSE
"850","MAYBE_FACTORxCol",FALSE,FALSE,0.0739528234117593,0.1577257889293,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer97+FACTORxMAYBE_FACTORxCol","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer97+FACTORxMAYBE_FACTORxCol+F_AS_NxMAYBE_FACTORxDeer97:FACTORxMAYBE_FACTORxCol",5219.16784716415,5948.90311210791,0.480719794344473,0.519280205655527,0.0654838839226468,0.0891602697346188,31,60,31,53,358,336,11.5483870967742,6.33962264150943,0,7,0,0,0.39224970877933,0.438971707576705,0.367715474310571,0.393783113664463,0.999318913552875,0.987363226436448,0.999318913552875,0.987363226436448,-9.34642345526072,0.100043783961081,0.0140622778086636,0.983313612362142,FALSE
"851","MAYBE_FACTORxDeer95",FALSE,FALSE,0.948933997480878,0.0757762183480131,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer97+FACTORxMAYBE_FACTORxDeer95","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer97+FACTORxMAYBE_FACTORxDeer95+F_AS_NxMAYBE_FACTORxDeer97:FACTORxMAYBE_FACTORxDeer95",4957.69285252228,4962.16663818338,0.473007712082262,0.526992287917738,-0.00178814317584175,-0.00011549052046389,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.296109967576123,0.152325526535218,0.436355889840586,0.18648662337218,0.451974012887784,0.236328859396514,0.451974012887784,0.236328859396514,-0.340877003952301,0.200334770672209,1,0,FALSE
"852","MAYBE_FACTORxCover95",FALSE,FALSE,0.472905553130606,0.5,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer97+FACTORxMAYBE_FACTORxCover95","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer97+FACTORxMAYBE_FACTORxCover95+F_AS_NxMAYBE_FACTORxDeer97:FACTORxMAYBE_FACTORxCover95",4837.75113017786,4817.51377127154,0.501285347043702,0.498714652956298,0.0694427322218629,0.0735437173929899,5,8,5,8,384,381,76.8,47.625,0,0,0,0,0.0486124862581595,0.213656780590283,0.0221902182260925,0.08122389068351,0.184198616077274,0.806849608118284,0.184198616077274,0.806849608118284,-1.23088422146384,0.197022543723739,0.184198616077274,0.793478316502942,FALSE
"853","MAYBE_FACTORxFert",TRUE,FALSE,2.03563645905546e-17,0.97766226455343,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer97+FACTORxMAYBE_FACTORxFert","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer97+FACTORxMAYBE_FACTORxFert+F_AS_NxMAYBE_FACTORxDeer97:FACTORxMAYBE_FACTORxFert",4716.424532926,4671.8157015334,0.537275064267352,0.462724935732648,0.0435102056640926,0.0487826072217157,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.244702418327866,0.125690563187586,1.60103791287619e-05,0.0386053327571816,0.73409124460447,0.42555158723598,0.73409124460447,0.42555158723598,1.15927279706375,0.0772072698990275,1,0,FALSE
"854","MAYBE_FACTORxSpacing",TRUE,TRUE,3.55191458632521e-05,0.00492109297389659,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer97+FACTORxMAYBE_FACTORxSpacing","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer97+FACTORxMAYBE_FACTORxSpacing+F_AS_NxMAYBE_FACTORxDeer97:FACTORxMAYBE_FACTORxSpacing",4725.90921133632,4790.26749822392,0.452442159383033,0.547557840616967,0.0191070591152861,0.0199556128548325,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.137641686858776,0.112841630040567,0.00374767463930556,0.101296349068725,0.409177385937024,0.248773822024818,0.409177385937024,0.248773822024818,-0.65425741459876,0.248773822024825,1,0,FALSE
"855","MAYBE_FACTORxRow",FALSE,TRUE,0.197309278200761,2.59377239973603e-07,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCover95+FACTORxMAYBE_FACTORxRow","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCover95+FACTORxMAYBE_FACTORxRow+F_AS_NxMAYBE_FACTORxCover95:FACTORxMAYBE_FACTORxRow",5434.13239005341,7303.12828470367,0.408740359897172,0.591259640102828,0.0751763887537626,0.0878184517110675,45,88,45,88,344,301,7.64444444444444,3.42045454545455,0,0,0,0,0.477571089857562,0.609063998101195,0.479780856166922,0.633050239178608,0.996203905243383,0.99357091026971,0.996203905243383,0.99357091026971,-28.7020952198309,0.301966175376265,0.0103293629619458,0.922699151822205,FALSE
"856","MAYBE_FACTORxCol",FALSE,TRUE,0.252144333936433,0.0426359945240754,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCover95+FACTORxMAYBE_FACTORxCol","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCover95+FACTORxMAYBE_FACTORxCol+F_AS_NxMAYBE_FACTORxCover95:FACTORxMAYBE_FACTORxCol",5115.47508494103,5561.95576824709,0.467866323907455,0.532133676092545,0.0598478791828456,0.059563653126253,31,60,31,59,358,330,11.5483870967742,5.59322033898305,0,1,0,0,0.388977769680168,0.582486288072996,0.305411966074959,0.642748455345794,0.90080183203379,0.981447937829274,0.90080183203379,0.981447937829274,-24.4372952790436,0.474254735936019,0.0488437277236668,0.955041735357268,FALSE
"857","MAYBE_FACTORxDeer95",FALSE,TRUE,0.296487100278893,1.59960886911693e-05,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCover95+FACTORxMAYBE_FACTORxDeer95","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCover95+FACTORxMAYBE_FACTORxDeer95+F_AS_NxMAYBE_FACTORxCover95:FACTORxMAYBE_FACTORxDeer95",5173.16046232067,5229.16504911594,0.424164524421594,0.575835475578406,0.021518171151495,0.0266445928429956,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.221344775236201,0.0928328397335506,0.0019035936548737,0.0413840944071019,0.662130732053728,0.288563170119999,0.662130732053728,0.288563170119999,1.05246996939195,0.0823874382901727,1,0,FALSE
"858","MAYBE_FACTORxDeer97",FALSE,FALSE,0.999453918200917,0.996782315085767,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCover95+FACTORxMAYBE_FACTORxDeer97","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCover95+FACTORxMAYBE_FACTORxDeer97+F_AS_NxMAYBE_FACTORxCover95:FACTORxMAYBE_FACTORxDeer97",4825.7574056329,4818.65763271423,0.55012853470437,0.44987146529563,-0.00217891358387812,0.00395833352423358,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.288447884787313,0.137484046310724,0.384955981143163,0.136268459058935,0.480387673218777,0.277399267125024,0.480387673218777,0.277399267125024,1.39860229799251,0.0668267581635292,1,0,FALSE
"859","MAYBE_FACTORxFert",TRUE,FALSE,0.0200132967945678,0.1577257889293,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCover95+FACTORxMAYBE_FACTORxFert","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCover95+FACTORxMAYBE_FACTORxFert+F_AS_NxMAYBE_FACTORxCover95:FACTORxMAYBE_FACTORxFert",4737.86205122834,4751.06830270997,0.480719794344473,0.519280205655527,0.0503219714199018,0.0490974539925377,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.0300761500502478,0.267312907748113,1.74065133728045e-05,0.26106453893587,0.0902110436373706,0.547122553120715,0.0902110436373706,0.547122553120715,-1.4921748817319,0.478644108685511,1,0,FALSE
"860","MAYBE_FACTORxSpacing",FALSE,TRUE,0.468319019283814,2.22663395368624e-06,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCover95+FACTORxMAYBE_FACTORxSpacing","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCover95+FACTORxMAYBE_FACTORxSpacing+F_AS_NxMAYBE_FACTORxCover95:FACTORxMAYBE_FACTORxSpacing",4874.20254666867,4989.80332668085,0.416452442159383,0.583547557840617,0.0415235100815109,0.0477767168428437,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.00110868130015704,0.0154504704301031,0.00137318118607845,0.00047755175290824,0.00195286271439268,0.060846778214596,0.00195286271439268,0.060846778214596,1.55527364812633,0.0608467782145967,1,0,FALSE
"861","MAYBE_FACTORxRow",FALSE,TRUE,0.547886847303828,0.00129960549365415,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxFert+FACTORxMAYBE_FACTORxRow","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxFert+FACTORxMAYBE_FACTORxRow+F_AS_NxMAYBE_FACTORxFert:FACTORxMAYBE_FACTORxRow",5053.81811240073,5434.14662160816,0.444730077120823,0.555269922879177,0.0892095392217678,0.0596166378720377,45,88,45,88,344,301,7.64444444444444,3.42045454545455,0,0,0,0,0.464872340597495,0.446058457283752,0.447990358221956,0.401456270374254,0.993198839637942,0.994656679035722,0.993198839637942,0.994656679035722,-46.4944712679544,0.875468285568139,0.000583025925692761,0.918817726794554,FALSE
"862","MAYBE_FACTORxCol",FALSE,TRUE,0.843166174755962,0.0108805772134886,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxFert+FACTORxMAYBE_FACTORxCol","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxFert+FACTORxMAYBE_FACTORxCol+F_AS_NxMAYBE_FACTORxFert:FACTORxMAYBE_FACTORxCol",4947.10237736698,5343.33989220235,0.457583547557841,0.542416452442159,0.125290827123421,0.167096758038405,31,60,31,57,358,332,11.5483870967742,5.82456140350877,0,3,0,0,0.308721985828403,0.279740792195101,0.235841447716354,0.194264411949624,0.867532401291035,0.98460736037628,0.867532401291035,0.98460736037628,-3.61929377913611,0.0204762723722538,5.10965207485689e-08,0.964484622663387,FALSE
"863","MAYBE_FACTORxDeer95",TRUE,FALSE,7.45497424108548e-11,0.5,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxFert+FACTORxMAYBE_FACTORxDeer95","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxFert+FACTORxMAYBE_FACTORxDeer95+F_AS_NxMAYBE_FACTORxFert:FACTORxMAYBE_FACTORxDeer95",4679.9644595513,4678.94662862149,0.501285347043702,0.498714652956298,0.0428115037370871,0.0403772977258772,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.166892764641396,0.394158538648087,2.07188585210243e-05,0.345700859373294,0.500657575065666,0.885232435845759,0.500657575065666,0.885232435845759,-1.9789223145649,0.885232435845723,1,0,FALSE
"864","MAYBE_FACTORxDeer97",FALSE,FALSE,0.999999996627342,0.984266012674636,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxFert+FACTORxMAYBE_FACTORxDeer97","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxFert+FACTORxMAYBE_FACTORxDeer97+F_AS_NxMAYBE_FACTORxFert:FACTORxMAYBE_FACTORxDeer97",4529.7090718119,4556.11709599852,0.539845758354756,0.460154241645244,0.0332237546626496,0.0456517087949015,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.184766877693298,0.0749681126750309,0.000150778450541761,0.00727242341967412,0.554149854629352,0.285327603860775,0.554149854629352,0.285327603860775,4.04211268821155,0.0145328755253748,1,0,FALSE
"865","MAYBE_FACTORxCover95",FALSE,TRUE,0.285130633423405,0.000486257156845218,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxFert+FACTORxMAYBE_FACTORxCover95","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxFert+FACTORxMAYBE_FACTORxCover95+F_AS_NxMAYBE_FACTORxFert:FACTORxMAYBE_FACTORxCover95",4591.35626375072,4639.34909960143,0.439588688946015,0.560411311053985,0.0830753396200126,0.0786176694001279,5,8,5,8,384,381,76.8,47.625,0,0,0,0,0.0225958042344101,0.341656280503292,0.00736056343122581,0.279017806079511,0.0570911514700186,0.671357960137277,0.0570911514700186,0.671357960137277,-4.83556276636136,0.766949695387464,0.00643864044599718,0.682003272884178,FALSE
"866","MAYBE_FACTORxSpacing",TRUE,TRUE,6.3037235928062e-06,0.00321768491423318,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxFert+FACTORxMAYBE_FACTORxSpacing","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxFert+FACTORxMAYBE_FACTORxSpacing+F_AS_NxMAYBE_FACTORxFert:FACTORxMAYBE_FACTORxSpacing",4460.29930794868,4517.33674557317,0.44987146529563,0.55012853470437,0.0683635462084635,0.0690312552981542,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.000364452638396975,0.0652171865015271,5.83207395978699e-06,0.000839554987786287,0.00108752584123114,0.259189636030536,0.00108752584123114,0.259189636030536,-0.712021870847821,0.259189636030546,1,0,FALSE
"867","MAYBE_FACTORxRow",FALSE,FALSE,1,1,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxSpacing+FACTORxMAYBE_FACTORxRow","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxSpacing+FACTORxMAYBE_FACTORxRow+F_AS_NxMAYBE_FACTORxSpacing:FACTORxMAYBE_FACTORxRow",5503.93275647194,5503.93275647194,1,0,0.0600301656229493,0.0600301656229493,45,88,44,44,345,345,7.84090909090909,7.84090909090909,1,44,0,0,0.533637665205369,0.533637665205369,0.544199392961211,0.544199392961211,0.996726815780968,0.996726815780968,0.996726815780968,0.996726815780968,0,0,1,0,FALSE
"868","MAYBE_FACTORxCol",FALSE,FALSE,0.476275585617204,0.283109850565446,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxSpacing+FACTORxMAYBE_FACTORxCol","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxSpacing+FACTORxMAYBE_FACTORxCol+F_AS_NxMAYBE_FACTORxSpacing:FACTORxMAYBE_FACTORxCol",5090.23528292417,5203.2929564006,0.488431876606684,0.511568123393316,0.074217543452362,0.0669758626557646,31,60,31,48,358,341,11.5483870967742,7.10416666666667,0,12,0,0,0.420976524726991,0.490781077937652,0.367279266334612,0.55586312321985,0.983927064857048,0.996794214516075,0.983927064857048,0.996794214516075,-18.1059591505464,0.650272691842436,0.00218516640758633,0.701743931817156,FALSE
"869","MAYBE_FACTORxDeer95",FALSE,FALSE,0.0533780552807587,0.1577257889293,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxSpacing+FACTORxMAYBE_FACTORxDeer95","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxSpacing+FACTORxMAYBE_FACTORxDeer95+F_AS_NxMAYBE_FACTORxSpacing:FACTORxMAYBE_FACTORxDeer95",4798.98713063507,4804.84307987071,0.480719794344473,0.519280205655527,0.0232215412912388,0.020899404008429,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.0787583365370533,0.345489850989044,0.00132173086867032,0.305271288780155,0.23495327874249,0.771416826395865,0.23495327874249,0.771416826395865,-1.91460915596235,0.771416826395876,1,0,FALSE
"870","MAYBE_FACTORxDeer97",TRUE,FALSE,7.78348306242757e-05,0.333517500578364,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxSpacing+FACTORxMAYBE_FACTORxDeer97","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxSpacing+FACTORxMAYBE_FACTORxDeer97+F_AS_NxMAYBE_FACTORxSpacing:FACTORxMAYBE_FACTORxDeer97",4716.99317959755,4762.74886526008,0.491002570694087,0.508997429305913,0.0288622026785725,0.0284849192652147,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.200673201205387,0.168570653630824,0.000380174526804536,0.158590388758707,0.601639429089358,0.357101837005885,0.601639429089358,0.357101837005885,-1.1420160175785,0.357101837005889,1,0,FALSE
"871","MAYBE_FACTORxCover95",FALSE,FALSE,0.999939569211444,0.442984398040084,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxSpacing+FACTORxMAYBE_FACTORxCover95","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxSpacing+FACTORxMAYBE_FACTORxCover95+F_AS_NxMAYBE_FACTORxSpacing:FACTORxMAYBE_FACTORxCover95",4707.0136169308,4716.39451948181,0.496143958868895,0.503856041131105,0.108275531011705,0.105685204480774,5,8,5,8,384,381,76.8,47.625,0,0,0,0,0.0109153881670474,0.308366198697094,0.0040004574102653,0.279903567329744,0.0275365488313648,0.563558630753775,0.0275365488313648,0.563558630753775,-4.07735287583273,0.596492314203972,2.08420406422946e-05,0.559515364117161,FALSE
"872","MAYBE_FACTORxFert",TRUE,TRUE,1.02598196792767e-05,0.00738605992013835,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxSpacing+FACTORxMAYBE_FACTORxFert","NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxSpacing+FACTORxMAYBE_FACTORxFert+F_AS_NxMAYBE_FACTORxSpacing:FACTORxMAYBE_FACTORxFert",4534.39941683496,4595.27229038758,0.455012853470437,0.544987146529563,0.0699057627909312,0.0708282914032169,3,4,3,4,386,385,128.666666666667,96.25,0,0,0,0,0.000321613276095511,0.0699958438062803,4.93096689473595e-06,0.0198533403417089,0.000959908861391798,0.240276694541703,0.000959908861391798,0.240276694541703,-0.604893066569275,0.240276694541706,1,0,FALSE
"873","MAYBE_FACTORxRow",FALSE,TRUE,0.726450725242712,0.00492109297389659,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxRow","NUMBERxNOT_FACTORxHgt97~FACTORxMAYBE_FACTORxRow",4812.37790499338,5503.93275647194,0.452442159383033,0.547557840616967,0.0573046909010563,0.0600301656229493,2,44,2,44,387,345,193.5,7.84090909090909,0,0,0,0,5.32805395747877e-07,0.507447981079146,5.32805395747877e-07,0.530814370144125,1.06561079149575e-06,0.996726815780925,1.06561079149575e-06,0.996726815780925,-38.185285881761,0.43068369551035,1.06561079149575e-06,0.932517175430695,TRUE
"874","MAYBE_FACTORxCol",FALSE,FALSE,0.321877237503341,0.984266012674636,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCol","NUMBERxNOT_FACTORxHgt97~FACTORxMAYBE_FACTORxCol",5106.49290773926,5130.10081774953,0.539845758354756,0.460154241645244,0.00166429321859685,0.0522342092169044,2,30,2,30,387,359,193.5,11.9666666666667,0,0,0,0,0.10007995561171,0.411362000286995,0.10007995561171,0.310875499314175,0.200159911223419,0.955490862020682,0.200159911223419,0.955490862020682,-6.56413407662967,0.0128990207922894,0.200159911223419,0.946329531405642,TRUE
"875","MAYBE_FACTORxDeer95",FALSE,FALSE,1,1,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer95","NUMBERxNOT_FACTORxHgt97~FACTORxMAYBE_FACTORxDeer95",5003.17330728952,5003.17330728952,1,0,-0.000666879937063936,-0.000666879937063936,2,2,2,2,387,387,193.5,193.5,0,0,0,0,0.194869286889187,0.194869286889187,0.194869286889187,0.194869286889187,0.389738573778374,0.389738573778374,0.389738573778374,0.389738573778374,0,0,1,0,TRUE
"876","MAYBE_FACTORxDeer97",FALSE,FALSE,1,1,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxDeer97","NUMBERxNOT_FACTORxHgt97~FACTORxMAYBE_FACTORxDeer97",4861.99231116184,4861.99231116184,1,0,-0.000881391516607266,-0.000881391516607266,2,2,2,2,387,387,193.5,193.5,0,0,0,0,0.208825981428929,0.208825981428929,0.208825981428929,0.208825981428929,0.417651962857857,0.417651962857857,0.417651962857857,0.417651962857857,0,0,1,0,TRUE
"877","MAYBE_FACTORxCover95",FALSE,FALSE,0.999993599293199,0.97766226455343,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxCover95","NUMBERxNOT_FACTORxHgt97~FACTORxMAYBE_FACTORxCover95",5056.96308119533,4886.30713762012,0.537275064267352,0.462724935732648,0.00716905510345833,0.0675821454369691,2,4,2,4,387,385,193.5,96.25,0,0,0,0,0.0259615202464131,0.0130086230410619,0.0259615202464131,0.0129765466725804,0.0519230404928263,0.0260813988190869,0.0519230404928263,0.0260813988190869,22.4367144184916,2.08147080083414e-06,0.0519230404928263,0.514427853293794,TRUE
"878","MAYBE_FACTORxFert",FALSE,FALSE,1,1,"NUMBERxNOT_FACTORxHgt97~F_AS_NxMAYBE_FACTORxFert","NUMBERxNOT_FACTORxHgt97~FACTORxMAYBE_FACTORxFert",4740.10695690937,4740.10695690937,1,0,0.0456961555273198,0.0456961555273198,2,2,2,2,387,387,193.5,193.5,0,0,0,0,6.28282376765524e-06,6.28282376765524e-06,6.28282376765524e-06,6.28282376765524e-06,1.25656475353105e-05,1.25656475353105e-05,1.25656475353105e-05,1.25656475353105e-05,0,0,1,0,TRUE
